,Siruta,Localitate,Ca_loc
2180,136768,Andrid,3553.0817469204926
2181,13891,Albestii De Muscel,240.40787801778907
2182,5700,Mihalt,132.1893870082342
2183,63045,Topalu,961.9003303964757
2184,144964,Merghindeal,0.0
2185,161348,Stejaru,30398.406447534766
2186,169547,Dragoesti,193.0358565737052
2187,128588,Rusanesti,3254.321270137754
2188,87638,Municipiul Orastie,107.98260908044959
2189,38492,Paltinis,609.5791366906475
2190,71260,Breasta,96.34768053562888
2191,144991,Micasasa,0.0
2192,22111,Damienesti,2363.474742268041
2193,63072,Topraisar,3401.067615658363
2194,136802,Apa,0.0
2195,177762,Soveja,0.0
2196,128613,Scarisoara,608.1842775302355
2197,161384,Topolog,2423.9997869166846
2198,169583,Fauresti,0.0
2199,104047,Letca Noua,665.2072204285295
2200,13935,Albota,406.3061847798422
2201,87665,Oras Simeria,11.412410329985653
2202,112245,Eselnita,0.0
2203,153204,Mavrodin,1655.1122490782466
2204,5755,Miraslau,0.0
2205,30336,Pietroasa,0.0
2206,95872,Belcesti,2106.911412193851
2207,177799,Straoane,82.2542234332425
2208,112263,Ilovat,0.0
2209,79497,Capreni,0.0
2210,38544,Pomarla,0.0
2211,145042,Mihaileni,0.0
2212,104083,Luica,0.0
2213,128659,Schitu,110.23161485974222
2214,136848,Oras Ardud,15767.29164991288
2215,63125,Valu Lui Traian,3169.570302947969
2216,22166,Oras Darmanesti,0.0
2217,153240,Magura,4128.42442293373
2218,120478,Chibed,7.707509881422925
2219,120487,Corunca,9.645490454246215
2220,71340,Bulzesti,590.8429985855728
2221,13999,Aninoasa,0.0
2222,63152,Lumina,3294.474507586467
2223,177842,Suraia,184.1014043109079
2224,46769,Galbinasi,1170.585794655415
2225,120496,Sarateni,21.464959568733153
2226,38580,Prajeni,0.0
2227,104118,Mihai Bravu,927.0644634842921
2228,120502,Madaras,0.0
2229,63161,Dumbraveni,450.1797153024911
2230,161464,Turcoaia,704.3049236970919
2231,120511,Bereni,0.0
2232,54975,Municipiul Cluj-Napoca,200.82533952956672
2233,153277,Maldaeni,1021.6852334676464
2234,87745,Baia De Cris,3.118405627198124
2235,5826,Mogos,0.0
2236,63170,Vulturu,29229.20160213618
2237,95943,Bivolari,24723.14552583026
2238,128711,Oras Scornicesti,1661.5663628831815
2239,161482,Valea Nucarilor,2334.610969025291
2240,104136,Oras Mihailesti,7836.278238001315
2241,153295,Mereni,2047.1031829310948
2242,112334,Ilovita,0.0
2243,30416,Pocola,0.0
2244,145104,Mosna,126.89293419633225
2245,46803,Gheraseni,4090.9586388970374
2246,169681,Fartatesti,3.72863413374645
2247,63189,Tortoman,4240.685194805194
2248,136919,Batarci,0.0
2249,177879,Tanasoaia,102.63308687615528
2250,22237,Dealu Morii,769.7044491525423
2251,63198,Amzacea,3309.9631966351208
2252,55008,Municipiul Dej,163.99358744164573
2253,79585,Catunele,0.0
2254,14049,Arefu,0.0
2255,38633,Radauti-Prut,1925.8253968253969
2256,46830,Ghergheasa,2286.278386672512
2257,112370,Isverna,0.0
2258,104181,Manastirea,556.096036036036
2259,145140,Nocrich,0.0
2260,161525,I.c.bratianu,0.0
2261,153339,Marzanesti,4811.443635382956
2262,96003,Ungheni,0.0
2263,14085,Babana,0.0
2264,161543,Vacareni,1269.432882882883
2265,30470,Pomezeu,5.848928571428571
2266,136964,Beltiug,1099.6040697674418
2267,161552,Bestepe,1276.7799671592775
2268,46867,Glodeanu Sarat,1446.1890042472864
2269,55062,Cuzdrioara,21.098563314400266
2270,38679,Rauseni,539.9021818181818
2271,161561,Valea Teilor,721.8218277449047
2272,71457,Calopar,437.8888318356868
2273,104225,Marsa,244.31064446053585
2274,87843,Balsa,0.0
2275,79656,Ciuperceni,0.0
2276,153384,Mosteni,193.09623149394346
2277,63278,Horia,16153.351236146633
2278,145202,Orlat,0.0
2279,104243,Moara Vlasiei,1361.2731241914619
2280,63286,Costinesti,573.5531378114159
2281,153400,Nasturelu,1817.4969856819894
2282,96058,Braesti,104.91378773731715
2283,46910,Glodeanu-Silistea,17112.425980261403
2284,63294,Baraganu,3948.372905027933
2285,177986,Tataranu,2916.00108577633
2286,55106,Jichisu De Jos,0.0
2287,63300,Cuza Voda,99.45427458170984
2288,145220,Pauca,387.9565425023878
2289,137032,Berveni,196.4799131378936
2290,38731,Ripiceni,5638.016393442623
2291,104270,Movilita,61.66549295774648
2292,112469,Izvoru Barzii,0.0
2293,14165,Baiculesti,4550.608019639934
2294,63318,Saligny,55.72317126587823
2295,63326,Gradina,96.92560553633218
2296,71518,Caraula,0.0
2297,153437,Necsesti,0.0
2298,128864,Seaca,0.0
2299,63334,Fantanele,1984.8321078431372
2300,30568,Popesti,5.107996496058066
2301,22380,Dofteana,0.0
2302,96110,Butea,3535.8677934707107
2303,137069,Bixad,23.041992316863162
2304,71536,Carpen,0.0
2305,128882,Samburesti,0.0
2306,55160,Mica,26.50470132743363
2307,79736,Calnic,0.0
2308,145275,Poiana Sibiului,0.0
2309,178046,Tamboesti,72.61922141119221
2310,104323,Nana,2138.8735966735967
2311,153473,Olteni,0.0
2312,137103,Barsau,0.0
2313,145293,Porumbacu De Jos,0.0
2314,96147,Ceplenita,0.0
2315,104341,Nicolae Balcescu,1871.921942224954
2316,71572,Castranova,401.6959354638536
2317,120726,Municipiul Piatra-Neamt,515.8307430938987
2318,38811,Roma,648.3425898859982
2319,47006,Grebanu,0.0
2320,6048,Noslac,52.19427627958173
2321,153507,Orbeasca,1592.6639125799575
2322,63394,Municipiul Sfantu Gheorghe,250.04894192082065
2323,112548,Jiana,0.0
2324,137130,Bogdand,401.5488958990536
2325,169896,Francesti,40345.41009345795
2326,71607,Calarasi,114.16491525423729
2327,30648,Rabagani,0.0
2328,22460,Faraoani,230.01690343463406
2329,87996,Baru,0.0
2330,14272,Balilesti,0.0
2331,38848,Romanesti,2232.1442762535476
2332,96192,Ciortesti,4.029955534753101
2333,104387,Niculesti,326.98057354301574
2334,120771,Dumbrava Rosie,936.3714422961451
2335,128962,Spineni,113.397583081571
2336,153543,Peretu,1631.608756665731
2337,178117,Tulnici,0.0
2338,145355,Racovita,0.0
2339,71634,Celaru,331.1004957187923
2340,63447,Oras Baraolt,32.22709801409353
2341,22488,Filipeni,0.0
2342,112600,Livezile,229.92617908407382
2343,55259,Municipiul Turda,226.8910901449225
2344,79834,Crasna,0.612619971411068
2345,153561,Piatra,794.1317556763671
2346,137185,Botiz,1519.8934618390206
2347,104421,Nuci,2200.709574468085
2348,145382,Rau Sadului,0.0
2349,6119,Ocolis,0.0
2350,47079,Gura Teghii,0.0
2351,38893,Santa Mare,3.146860588861298
2352,55277,Mihai Viteazu,14830.580845556515
2353,88047,Bacia,1256.9316702819956
2354,153589,Pietrosani,1097.6856319769536
2355,120824,Savinesti,1322.8231041605193
2356,30719,Remetea,0.0
2357,96254,Ciurea,423.18467908902693
2358,161794,Municipiul Barlad,1102.120066917149
2359,145408,Rosia,11.049558135505112
2360,178180,Tifesti,2722.899302865995
2361,153605,Plosca,218.2920292377306
2362,169994,Galicea,51.32630757220921
2363,55311,Sandulesti,10.95617529880478
2364,137229,Calinesti-Oas,0.0
2365,14352,Beleti-Negresti,0.0
2366,129040,Sprancenata,1212.0739393939393
2367,71698,Cerat,192.22498208741342
2368,6164,Ohaba,0.0
2369,153623,Plopii-Slavitesti,1503.3870578778135
2370,112664,Malovat,0.0
2371,88092,Baita,19.712650257584432
2372,120860,Municipiul Roman,1087.9774690092866
2373,104485,Ogrezeni,68.19088016967126
2374,63526,Oras Covasna,1513.6649916247907
2375,161829,Municipiul Husi,1608.3916633896972
2376,71723,Cernatesti,139.97648376259798
2377,22576,Filipesti,2155.009826960051
2378,30773,Rieni,0.0
2379,47159,Largu,106.98785942492013
2380,137274,Camarzana,0.0
2381,120888,Cordun,660.499180637842
2382,55357,Municipiul Campia Turzii,370.0489088212444
2383,79932,Cruset,0.0
2384,145471,Sadu,44.781397174254316
2385,63553,Comandau,0.0
2386,161856,Oras Negresti,520.3487439105932
2387,14405,Berevoesti,0.0
2388,38982,Suharau,194.19094946077394
2389,104519,Oinacu,1418.2640994542146
2390,129095,Stoenesti,1625.1376186367559
2391,6217,Pianu,5874.230960952645
2392,137292,Cauas,59.76732283464567
2393,96334,Coarnele Caprei,0.0
2394,47186,Lopatari,0.0
2395,129111,Stoicanesti,1702.5103092783504
2396,55384,Municipiul Gherla,187.95207571520757
2397,145499,Oras Saliste,37.55952180501768
2398,120922,Horia,3778.1693394944277
2399,63580,Oras Intorsura Buzaului,0.0
2400,153696,Poeni,288.00237529691213
2401,104546,Peris,221.27528632537602
2402,178279,Urechesti,281.94796215429403
2403,112744,Obarsia De Camp,0.0
2404,71787,Cetate,1651.315269132186
2405,14450,Barla,11204.927414128322
2406,129139,Strejesti,6173.462148760331
2407,96370,Comarna,23.70092296769613
2408,170097,Ghioroiu,0.0
2409,30844,Rosia,0.0
2410,6271,Poiana Vadului,0.0
2411,112771,Oprisor,0.0
2412,71812,Cioroiasi,561.0822909809085
2413,104582,Petrachioaia,8422.010278113665
2414,22665,Gaiceana,115.95991706979959
2415,120968,Oras Bicaz,0.0
2416,39051,Sulita,1123.4730290456432
2417,178313,Valea Sarii,0.0
2418,63633,Barcani,0.0
2419,137363,Cehal,10.27355623100304
2420,55446,Oras Huedin,0.4114410299003322
2421,30871,Sacadat,0.0
2422,88216,Batrana,0.0
2423,161945,Municipiul Vaslui,4903.673193492191
2424,129184,Studina,1761.1664812754914
2425,96423,Costuleni,0.0
2426,112806,Padina,89.68573730862208
2427,80043,Danciulesti,0.0
2428,55473,Aghiresu,5.2677861246133455
2429,153776,Vitanesti,2021.6772467902995
2430,71858,Ciupercenii Noi,251.3054441260745
2431,104635,Plataresti,0.0
2432,170168,Glavile,0.0
2433,137407,Certeze,0.0
2434,22718,Ghimes-Faget,92.39429735234216
2435,145603,Slimnic,243.01427115188582
2436,30915,Oras Sacueni,2630.3915648403627
2437,47300,Luciu,131.16742556917688
2438,88261,Beriu,1211.8497500735077
2439,63688,Sita Buzaului,0.0
2440,178377,Vidra,1.9403794037940378
2441,71885,Cosoveni,16339.931762545899
2442,39122,Sendriceni,214.6300166231299
2443,162014,Albesti,713.1866493843163
2444,121055,Oras Targu Neamt,51.82867893734699
2445,96478,Cotnari,187.92557323643655
2446,129246,Serbanesti,10477.557732680196
2447,137443,Craidorolt,7652.659413854351
2448,71910,Cotofenii Din Dos,2519.918314703353
2449,153829,Putineiu,14367.079387852702
2450,47337,Magura,0.0
2451,104680,Prundu,4272.384633403607
2452,112879,Patulele,0.0
2453,170220,Golesti,0.0
2454,14584,Bogati,7.712825072238275
2455,80123,Danesti,0.0
2456,63740,Municipiul Targu Secuiesc,1194.4729549824958
2457,6397,Ponor,923.9236111111111
2458,22781,Garleni,0.0
2459,39168,Oras Stefanesti,696.8671649396977
2460,145667,Seica Mare,47.64453781512605
2461,129282,Stefan Cel Mare,491.5090395480226
2462,112904,Dubova,0.0
2463,104715,Putineiu,17589.52255319149
2464,153865,Radoiesti,2785.576885406464
2465,30988,Salacea,2714.0549662487947
2466,47373,Maracineni,230.3317481884058
2467,71956,Daneti,0.0
2468,121108,Agapia,0.0
2469,162069,Alexandru Vlahuta,0.0
2470,88350,Blajeni,0.0
2471,63777,Aita Mare,0.0
2472,137504,Crucisor,45.77144998126639
2473,31011,Salard,615.557358826145
2474,129317,Tatulesti,0.0
2475,178475,Vintileasca,0.0
2476,55598,Aiton,1811.857142857143
2477,104751,Radovanu,837.9511656441717
2478,22834,Glavanesti,413.1671103223898
2479,39220,Stiubieni,0.0
2480,153909,Rasmiresti,1088.9252669039147
2481,47417,Margaritesti,0.0
2482,63802,Batani,0.0
2483,112959,Podeni,0.0
2484,121153,Bahna,1899.1847548880703
2485,6468,Posaga,274.51549295774646
2486,72007,Oras Dabuleni,111.41630408012479
2487,137540,Culciu,1357.975978861398
2488,55623,Alunis,0.0
2489,145738,Seica Mica,3020.6303291958984
2490,96593,Cozmesti,0.0
2491,14673,Boteni,4.6113627006998765
2492,31057,Sambata,0.0
2493,153936,Salcia,14590.348445110529
2494,104788,Rasuceni,4920.01119242359
2495,47453,Merei,5639.0215561789455
2496,39266,Todireni,733.3127922971114
2497,112995,Ponoarele,0.0
2498,72034,Desa,0.0
2499,129380,Teslui,34.37297077922078
2500,145765,Sura Mare,23.612267250821468
2501,162149,Arsura,70.91921664626683
2502,170346,Gradistea,0.0
2503,22898,Helegiu,0.0
2504,178545,Vizantea-Livezi,103.19791414018918
2505,72052,Diosti,588.427
2506,153972,Saceni,803.1061588330632
2507,80249,Dragotesti,0.0
2508,63866,Belin,3.032332563510393
2509,96637,Cristesti,0.0
2510,104831,Roata De Jos,992.1231227504034
2511,88449,Bosorod,23.461150353178606
2512,145792,Sura Mica,2.627952755905512
2513,14726,Botesti,0.0
2514,55687,Apahida,1239.7557642324139
2515,137611,Doba,670.2934091669455
2516,162194,Banca,533.8560424512153
2517,6547,Radesti,993.5267520723436
2518,63893,Bodoc,0.0
2519,31128,Sarbi,46.760721442885774
2520,96664,Cucuteni,0.0
2521,121242,Baltatesti,97.35989656793606
2522,80285,Farcasesti,0.0
2523,22941,Horgesti,137.24042248478338
2524,154013,Scrioastea,158.61278680072184
2525,39328,Trusesti,534.5979511143063
2526,14753,Bradulet,0.0
2527,145827,Oras Talmaciu,13.046511627906977
2528,72098,Dobresti,816.2155388471178
2529,178607,Vanatori,168.01050068482726
2530,129460,Tia Mare,943.1237161531279
2531,104886,Sarulesti,6845.175954069571
2532,6592,Rametea,109.19790675547098
2533,63937,Borosneu Mare,51.1062215477997
2534,137675,Dorolt,157.23381382848765
2535,96717,Dagata,0.0
2536,170444,Gusoeni,85.87755102040816
2537,121297,Bicaz-Chei,0.0
2538,154068,Scurtu Mare,7229.322054380665
2539,72150,Dragotesti,17.749182624941618
2540,47578,Mihailesti,621.1946150212565
2541,129503,Topana,0.0
2542,39391,Tudora,12.631782197335394
2543,55776,Aschileu,0.0
2544,6627,Ramet,0.0
2545,88546,Branisca,429.80393401015226
2546,31208,Spinus,0.0
2547,80365,Glogova,0.0
2548,145907,Tilisca,0.0
2549,39417,Ungureni,2049.023515404078
2550,121340,Bicazu Ardelean,0.0
2551,113153,Poroina Mare,297.2558853633572
2552,137728,Foieni,1354.5953608247423
2553,14851,Budeasa,1340.9200581395348
2554,178689,Vartescoiu,1077.8471319581802
2555,64005,Brates,0.0
2556,23047,Huruiesti,0.0
2557,145934,Turnu Rosu,0.0
2558,47630,Manzalesti,0.0
2559,104975,Schitu,195.3360655737705
2560,137746,Gherta Mica,0.0
2561,170514,Ionesti,17.495836307399475
2562,162327,Bacani,129.3490627020039
2563,154139,Seaca,99.05916911456147
2564,72221,Dranic,8286.23705834018
2565,31262,Suplacu De Barcau,0.0
2566,55838,Baciu,298.70140558535235
2567,129567,Traian,0.0
2568,137764,Halmeu,88.81537598204265
2569,64041,Bradut,52.776429130775256
2570,80427,Godinesti,2.5204290091930543
2571,121386,Bira,1345.9975136747887
2572,145961,Valea Viilor,0.0
2573,96815,Deleni,513.5385712926852
2574,129585,Tufeni,13787.981071428572
2575,154166,Sfintesti,412.0601374570447
2576,113206,Pristol,2658.128364389234
2577,178750,Vrancioaia,0.0
2578,105026,Sinesti,6450.800662008091
2579,88644,Bretea Romana,63.76661951909477
2580,14922,Bughea De Jos,0.0
2581,154184,Segarcea-Vale,2502.863994743758
2582,145998,Vurpar,0.0
2583,162381,Bacesti,0.0
2584,113233,Prunisor,2.384375
2585,72276,Farcas,0.0
2586,23127,Izvoru Berheciului,0.0
2587,14940,Buzoesti,2073.190981432361
2588,129629,Urzica,0.0
2589,146012,Alma,0.0
2590,64096,Bretcu,0.0
2591,31333,Simian,675.5795148247978
2592,146021,Boita,0.0
2593,6761,Rosia Montana,0.0
2594,39532,Unteni,70.33066759388039
2595,55918,Baisoara,476.3074307916464
2596,137844,Hodod,25.887603305785124
2597,154228,Silistea,27.601284796573875
2598,170612,Lalosu,0.0
2599,96888,Dobrovat,0.0
2600,129656,Valea Mare,130.74689357104268
2601,80506,Hurezani,67.35169491525424
2602,121466,Bargauani,5776.682291666667
2603,64130,Catalina,321.33028605131227
2604,178821,Vulturu,1111.111008645533
2605,96904,Dolhesti,64.9600988700565
2606,31379,Sinteu,0.0
2607,105106,Singureni,813.1883245382586
2608,162452,Balteni,0.0
2609,47774,Movila Banului,2957.9961375048283
2610,23207,Lipova,1.9534737503929582
2611,154282,Silistea-Gumesti,1278.2352231604343
2612,137899,Homoroade,0.0
2613,96940,Dumesti,9.333661030279197
2614,80560,Ionesti,0.0
2615,105142,Slobozia Moara,2426.0692041522493
2616,129718,Vadastra,1674.0452586206898
2617,39612,Vaculesti,33.55138821237214
2618,31422,Soimi,291.8873072360617
2619,72383,Galicea Mare,951.2638380882712
2620,170685,Ladesti,0.0
2621,162498,Berezeni,880.7857004080047
2622,64194,Cernat,4525.03792761527
2623,154308,Sarbeni,32.725035161744024
2624,178885,Negrilesti,0.0
2625,105160,Snagov,930.1789064593943
2626,47818,Murgesti,0.0
2627,178894,Ploscuteni,2.613374805598756
2628,56014,Belis,0.0
2629,129745,Vadastrita,0.0
2630,88788,Buces,0.0
2631,178901,Popesti,0.0
2632,15064,Caldararu,2386.5073933248837
2633,72409,Ghercesti,428.75586289837645
2634,178910,Paulesti,0.0
2635,129763,Valeni,1732.9631540162122
2636,80613,Jupanesti,0.0
2637,39658,Viisoara,0.0
2638,137960,Lazuri,569.3299232736573
2639,154344,Slobozia Mandra,0.0
2640,47854,Naeni,531.541011235955
2641,64238,Chichis,1.1161616161616161
2642,97009,Erbiceni,1643.5030240193537
2643,113395,Punghina,0.0
2644,178929,Biliesti,174.40983606557376
2645,178938,Gologanu,3683.0392220421395
2646,23289,Livezi,54.69168900804289
2647,162559,Blagesti,0.0
2648,178947,Obrejita,242.769375
2649,15108,Calinesti,0.24598978403082714
2650,121607,Bodesti,258.37037810737417
2651,105222,Sohatu,1099.3731011485736
2652,64265,Dobarlau,7.322095671981777
2653,39694,Varfu Campului,492.6964856230032
2654,72463,Gighera,2107.097535577924
2655,154380,Smardioasa,2189.6205191594563
2656,178956,Rastoaca,0.04073319755600815
2657,6930,Rosia De Secas,0.0
2658,31510,Suncuius,0.0
2659,178965,Spulber,0.0
2660,129816,Verguleasa,64.68173663437388
2661,56096,Bobalna,807.0060160427807
2662,162595,Bogdana,9.718075262183838
2663,80677,Lelesti,57.1635838150289
2664,88868,Bucuresci,0.0
2665,97063,Focuri,950.0
2666,105259,Spantov,74.04056326187474
2667,170792,Lapusata,0.0
2668,47916,Oras Nehoiu,1.1040849090260436
2669,154415,Stejaru,4059.386160714286
2670,121652,Borca,23.48814525810324
2671,138039,Oras Livada,2081.0302411115654
2672,23350,Luizi-Calugara,327.87073307218805
2673,39738,Vladeni,0.0
2674,72506,Giubega,769.2622549019608
2675,113466,Rogova,192.11271676300578
2676,64318,Ghelinta,0.0
2677,6976,Salciua,0.0
2678,97090,Golaiesti,304.9872340425532
2679,80711,Licurici,0.0
2680,31565,Tarcea,5455.421761280932
2681,105295,Stanesti,3051.0477634571644
2682,72533,Giurgita,2073.0260695187167
2683,113493,Salcia,0.0
2684,146263,Municipiul Suceava,219.58624620712118
2685,64345,Ghidfalau,1542.6490834268611
2686,88920,Bulzestii De Sus,0.0
2687,23387,Magiresti,0.0
2688,154460,Suhaia,0.0
2689,138084,Mediesu Aurit,1132.8166009060353
2690,129898,Visina,6161.182833217027
2691,146281,Ipotesti,252.6128141397404
2692,113518,Stangaceaua,0.0
2693,39792,Vlasinesti,3031.9615513206286
2694,31609,Tarcaia,0.0
2695,170872,Livezi,0.0
2696,129914,Vitomiresti,0.0
2697,80766,Logresti,0.0
2698,15233,Cateasca,186.4351329572925
2699,72579,Gangiova,960.0483257229832
2700,154497,Storobaneasa,1142.2650142993327
2701,7044,Salistea,84.54842820730671
2702,105348,Stoenesti,1255.1460110386352
2703,121732,Borlesti,2.7103390539974885
2704,64390,Haghig,341.3966480446927
2705,162693,Bogdanesti,98.15787896944278
2706,56210,Bontida,18.616598360655736
2707,48021,Odaile,0.0
2708,146325,Mitocu Dragomirnei,0.0
2709,23449,Manastirea Casin,0.0
2710,154521,Talpa,610.6358288770053
2711,39836,Vorniceni,18.01576931741383
2712,72604,Gogosu,0.0
2713,97189,Gorban,1138.4070680628272
2714,31654,Tauteu,358.37110232762404
2715,105384,Soldanu,2123.2272594325827
2716,64425,Ilieni,0.0
2717,138164,Micula,66.39342294767162
2718,7099,Sasciori,65.08552734070727
2719,179132,Municipiul Bucuresti,1367.334686976695
2720,39872,Vorona,415.20322134138667
2721,146370,Oras Salcea,280.0045762227095
2722,72640,Goicea,61.56348293057154
2723,129987,Valcele,0.0
2724,89026,Bunila,0.0
2725,121796,Botesti,297.3466512256321
2726,23494,Motoseni,1111.4933564413634
2727,113607,Svinita,0.0
2728,56265,Borsa,411.6944243301955
2729,105419,Stefanestii De Jos,383.5959834613113
2730,170952,Lungesti,0.0
2731,64461,Lemnia,0.0
2732,80846,Matasari,0.0
2733,15313,Cepari,0.1073345259391771
2734,97241,Grajduri,0.0
2735,113625,Sisesti,0.0
2736,154585,Tatarastii De Jos,340.69459693730136
2737,138208,Moftin,956.141749723145
2738,31716,Tileagd,37.09574317635412
2739,72677,Goiesti,93.88448844884489
2740,162791,Bogdanita,62.73968253968254
2741,130026,Vladila,3189.412019230769
2742,105455,Tamadau Mare,719.5331734612311
2743,64504,Malnas,0.0
2744,89080,Burjuc,0.0
2745,146432,Scheia,462.82460302974994
2746,39942,Lozna,0.0
2747,56327,Buza,0.0
2748,48138,Padina,3727.3567080594107
2749,80908,Musetesti,8.327760891590678
2750,130062,Voineasa,0.0
2751,171021,Malaia,0.0
2752,121876,Bozieni,142.77766599597587
2753,39959,Dimacheni,0.0
2754,179221,Oras Bragadiru,0.0
2755,7197,Scarisoara,0.0
2756,39967,Candesti,202.47596382674917
2757,56354,Caianu,45.519279128248115
2758,113698,Sovarna,10277.938502673796
2759,48165,Pardosi,0.0
2760,39975,Cosula,0.0
2761,97321,Gropnita,185.5317202714665
2762,15402,Cetateni,490.6592420212766
2763,138280,Odoreu,2725.899188092016
2764,154665,Tatarastii De Sus,538.4970414201183
2765,31789,Tinca,178.8619121694388
2766,39983,Blandesti,0.0
2767,179249,Chiajna,581.8581444262678
2768,162871,Botesti,267.3163167938931
2769,64568,Moacsa,0.0
2770,171067,Mateesti,0.0
2771,89151,Cerbal,0.0
2772,105534,Tartasesti,4489.76455646737
2773,146502,Municipiul Campulung Moldovenesc,56.50788768727056
2774,113732,Tamna,0.0
2775,130124,Vulpeni,6.709560489352062
2776,121938,Brusturi,0.0
2777,80980,Negomir,0.0
2778,154709,Toporu,3713.87474012474
2779,179285,Oras Chitila,235.35513272570023
2780,15448,Cicanesti,0.0
2781,64602,Ojdula,0.0
2782,23644,Negri,292.2041095890411
2783,171101,Maciuca,0.0
2784,31841,Tulca,559.9663127059686
2785,40035,Adaseni,0.0
2786,48227,Panatau,218.85022755482004
2787,105570,Tunari,2736.8403636363637
2788,56425,Calarasi,0.0
2789,146539,Municipiul Falticeni,133.06133746678478
2790,179310,Dobroesti,1731.2183209543102
2791,138351,Orasu Nou,0.0
2792,162924,Bunesti-Averesti,1382.890854347008
2793,72819,Grecesti,5747.8830373545625
2794,154736,Traian,0.0
2795,97394,Grozesti,807.0592255125284
2796,64639,Ozun,242.5703544575725
2797,154754,Trivalea-Mosteni,222.17355371900825
2798,105605,Ulmeni,18047.017769002963
2799,15493,Ciofrangeni,8.505747126436782
2800,31878,Tetchea,18.809670465044658
2801,56461,Calatele,0.0
2802,179347,Glina,300.6445186834942
2803,105623,Ulmi,93.82558452029025
2804,89240,Certeju De Sus,654.4805537244562
2805,146584,Oras Gura Humorului,14.080824645660067
2806,97438,Halaucesti,286.28142076502735
2807,23715,Nicolae Balcescu,108.59964289257019
2808,154790,Troianul,165.87040887040888
2809,122025,Ceahlau,0.0
2810,31921,Uileacu De Beius,0.0
2811,72882,Izvoare,45.125079365079365
2812,7348,Sancel,51.399556048834626
2813,179383,Jilava,1015.0226988554391
2814,130231,Vulturesti,0.0
2815,97465,Helesteni,1181.2094373865698
2816,113849,Vanatori,0.0
2817,163002,Codaesti,367.81002638522426
2818,138431,Paulesti,2751.449355116079
2819,15554,Ciomagesti,0.0
2820,48325,Oras Patarlagele,0.0
2821,81095,Pades,43.77683100020288
2822,146628,Municipiul Radauti,440.80988352845577
2823,56522,Camarasu,106.40446203670385
2824,171209,Madulari,110.26976421636616
2825,122061,Candesti,0.0
2826,64719,Poian,0.0
2827,154834,Tiganesti,10807.2269008182
2828,179409,Oras Magurele,4521.604341534009
2829,7384,Santimbru,1088.0099370652533
2830,146655,Oras Siret,683.4386559802713
2831,72926,Leu,396.90461933276305
2832,154852,Vedea,389.2957988980716
2833,113894,Vanjulet,0.0
2834,31976,Vadu Crisului,12398.25753830944
2835,97517,Horlesti,0.0
2836,130286,Balteni,2130.6081582200245
2837,105712,Valea Argovei,3575.9332524271845
2838,163057,Coroiesti,17.08216619981326
2839,23797,Oituz,2.5007887264696604
2840,130295,Calui,6.19390402075227
2841,56568,Capusu Mare,93.53504823151125
2842,72953,Lipovu,1084.500460829493
2843,130302,Gavanesti,0.0
2844,64773,Reci,0.0
2845,89348,Densus,2548.8216949152543
2846,179463,Mogosoaia,5784.059102564102
2847,40198,Municipiul Brasov,931.6453403447268
2848,130311,Ghimpeteni,0.0
2849,138501,Petresti,0.0
2850,113929,Vladaia,0.0
2851,171272,Maldaresti,58.588146659969865
2852,97553,Ipatele,1490.5511208310552
2853,130320,Gradinile,1144.2767552828902
2854,72980,Macesu De Jos,1570.756289308176
2855,122132,Costisa,414.9714204867006
2856,7446,Sohodol,0.0
2857,40214,Oras Ghimbav,554.7122783539645
2858,146708,Oras Solca,0.0
2859,32027,Oras Valea Lui Mihai,1288.1931602279924
2860,179481,Oras Otopeni,3628.363455281854
2861,154914,Viisoara,3455.1920803782505
2862,81184,Pestisani,3.5732349841938884
2863,130339,Gura Padinii,75.78990133488102
2864,15652,Cocu,0.0
2865,138538,Pir,1048.2214554579673
2866,32045,Viisoara,479.99548532731376
2867,130348,Ipotesti,0.0
2868,40241,Municipiul Codlea,9313.413300114986
2869,105776,Valea Dragului,1272.896828163123
2870,73013,Macesu De Sus,4137.011137629276
2871,130357,Osica De Jos,69.94987146529563
2872,154932,Vartoape,554.125363372093
2873,113974,Voloiac,0.0
2874,179515,Oras Pantelimon,2734.4661007483523
2875,64826,Sanzieni,1173.0397520837787
2876,146744,Municipiul Vatra Dornei,24.036424997090656
2877,23868,Oncesti,0.0
2878,130366,Sarbii - Magura,1923.3681434599157
2879,171325,Mihaesti,974.2043503995264
2880,105794,Valea Macrisului,60.15745393634841
2881,163137,Costesti,98.61930659415364
2882,73031,Maglavit,1602.400126156434
2883,130375,Visina Noua,245.8395845354876
2884,97606,Lespezi,72.88874083944037
2885,122187,Cracaoani,0.0
2886,138574,Piscolt,7538.672698907956
2887,179533,Oras Popesti Leordeni,2367.394633953872
2888,130384,Soparlita,0.0
2889,89428,Dobra,109.63230035756854
2890,40278,Municipiul Fagaras,23.972868217054263
2891,32090,Varciorog,0.0
2892,56666,Caseiu,33.90888192267503
2893,179551,Oras Voluntari,68.88863395258184
2894,154978,Zambreasca,280.51347517730494
2895,105829,Vasilati,0.0
2896,48487,Pietroasele,12325.263349514564
2897,64871,Turia,0.0
2898,73068,Malu Mare,685.8881071266455
2899,146799,Adancata,0.0
2900,40303,Oras Predeal,0.0
2901,81264,Plopsoru,0.0
2902,154996,Nenciulesti,2682.4261603375526
2903,138618,Pomi,1571.4701298701298
2904,15741,Corbeni,30.099489795918366
